"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","5","5","1","1.975964","0","5"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","6","6","1","9.415923","0","6"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","5","6","1","5.803034","0","6"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","5","5","1","1.666667","0","5"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","9","9","1","7.656533","0","9"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","6","7","1","10.549367","0","7"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","0","6","7","1","8.388024","0","7"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","12","14","1","19.523880","0","14"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","5","5","1","1.796574","0","5"
"/Engine/VREditor/TransformGizmo/Main.Main","0","5","5","1","2.195341","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","10.064742","0","6"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","10","12","1","20.447796","0","12"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColor.M_BaseColor","0","18","21","1","39.111828","0","21"
"/Game/Horror_Game/Models/lambert2.lambert2","0","3","3","1","3.777654","0","3"
"/Game/Horror_Game/Models/lambert3.lambert3","0","3","3","1","3.976269","0","3"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Glass.M_Glass","0","20","20","1","128.608673","0","20"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","40","45","1","73.057869","0","45"
"/Game/Horror_Game/Models/openPBR_shader1.openPBR_shader1","0","6","6","1","8.073127","0","6"
"/Game/assets/car/car_material_texture.car_material_texture","0","3","3","1","4.890299","0","3"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","3.286685","0","5"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","2.965747","0","2"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","0","10","10","2","10.440654","0","10"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","0","5","5","1","4.219143","0","5"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","0","5","5","1","4.434313","0","5"
"/Game/assets/gasstation/curb_texture_002.curb_texture_002","0","3","3","1","1.876316","0","3"
"/Game/assets/gasstation/curb_texture_001.curb_texture_001","0","3","3","1","1.703877","0","3"
"/Game/assets/gasstation/curb_texture_003.curb_texture_003","0","3","3","1","0.000000","0","3"
"/Game/assets/car/Material_001.Material_001","0","3","3","1","0.000000","0","3"
"/Game/assets/car/Material_002.Material_002","0","3","3","1","0.000000","0","3"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","14","14","1","13.893009","0","14"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","9.932613","0","6"
"/Game/assets/gasstation/gas_station_texture.gas_station_texture","0","3","3","1","3.464355","0","3"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","24.018246","0","24"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","8","9","1","10.153462","0","9"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","0","2","2","1","2.657670","0","2"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","10.549212","0","6"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","8.583118","0","6"
